"Affy133aProbeID","Gene.Symbol.x","LocusLink.x","pvalueCox55","HazardRatio55","HR55lower95","HR55upper95","HR.SD55","pvalueCox65","HazardRatio65","HR65lower95","HR65upper95","ModuleColor55","HR.SD65","colorh1","GS55","kTotal","kWithin","kOut","kDiff","GS65","kTotal.1","kWithin.1","kOut.1","kDiff.1"
"217885_at","IPO9","55705",0.517,1.19,0.68,2.07,0.284,0.737,0.684,0.405,1.15,"grey",0.267,"grey",0.286509456906057,13.2982585906450,5.64870178254948,7.64955680809554,-2.00085502554607,0.132532512140949,5.32189508404073,2.64911148193372,2.672783602107,-0.023672120173277
"217886_at","EPS15","2060",0.21,1.6,0.915,2.81,0.286,0.339,0.81,0.489,1.34,"turquoise",0.258,"turquoise",0.67778070526608,85.852898743347,71.4531179622582,14.3997807810889,57.0533371811694,0.469800301796918,97.04966009964,83.9463518013132,13.1033082983268,70.8430435029864
"217889_s_at","CYBRD1","79901",0.421,1.37,0.787,2.4,0.284,0.11,0.781,0.465,1.31,"grey",0.265,"grey",0.375717904164332,37.3009034580348,20.3276650989865,16.9732383590482,3.35442673993830,0.958607314841775,8.09202731365192,4.34349136525596,3.74853594839596,0.594955416860005
"217892_s_at","EPLIN","51474",0.374,0.717,0.411,1.25,0.285,0.163,1.14,0.685,1.89,"grey",0.259,"grey",0.42712839779952,12.6975949909079,3.15121007732781,9.5463849135801,-6.39517483625228,0.787812395596042,12.0748182337943,2.20910047943455,9.86571775435975,-7.6566172749252
"217894_at","KCTD3","51133",0.215,0.551,0.312,0.973,0.29,0.312,0.908,0.547,1.51,"grey",0.259,"grey",0.667561540084395,19.3671356501182,6.59983249904123,12.7673031510770,-6.16747065203574,0.505845405981557,2.52765466463631,1.55941811490254,0.968236549733768,0.591181565168776
"217896_s_at","NIP30","80011",0.382,0.659,0.375,1.16,0.288,0.931,0.963,0.579,1.6,"grey",0.26,"grey",0.417936637088291,48.8012574812541,26.5932692110600,22.2079882701941,4.38528094086583,0.0310503190186574,16.6853697839583,8.59154005916247,8.09382972479578,0.49771033436669
"217897_at","FXYD6","53826",0.226,0.899,0.512,1.58,0.287,0.124,0.748,0.445,1.26,"grey",0.265,"grey",0.645891560852599,77.6657529133913,39.8460018664950,37.8197510468963,2.02625081959866,0.906578314837765,46.0487504089685,20.2036583438844,25.8450920650841,-5.64143372119977
"217899_at","FLJ20254","54867",0.105,0.994,0.568,1.74,0.285,0.532,1.09,0.656,1.82,"grey",0.261,"grey",0.978810700930062,27.0766734929644,15.4961790916799,11.5804944012845,3.91568469039539,0.274088367704952,33.9516417876724,16.9454830246207,17.0061587630517,-0.0606757384309589
"217902_s_at","HERC2","8924",0.337,1.27,0.723,2.22,0.286,0.318,0.646,0.386,1.08,"turquoise",0.262,"turquoise",0.472370099128661,54.2651931604956,30.8534071965133,23.4117859639823,7.441621232531,0.497572880015567,63.3128823360606,45.0862898974177,18.2265924386430,26.8596974587747
"217904_s_at","BACE1","23621",0.743,0.85,0.483,1.49,0.288,0.302,1.42,0.843,2.38,"green",0.265,"green",0.129011186239425,25.598699965944,13.1111825647849,12.4875174011591,0.623665163625748,0.519993057042849,6.72265883940943,5.01946427196892,1.70319456744050,3.31626970452842
"217906_at","KLHDC2","23588",0.663,1.05,0.603,1.84,0.285,0.294,0.869,0.509,1.49,"turquoise",0.273,"turquoise",0.178486471595227,57.3697208468833,49.0658545857098,8.30386626117354,40.7619883245363,0.531652669587843,7.80237858759423,4.71577523518159,3.08660335241264,1.62917188276895
"217908_s_at","PC326","55827",0.291,1.61,0.913,2.84,0.289,0.385,1.15,0.691,1.92,"turquoise",0.261,"turquoise",0.536107011014093,92.202348906549,80.6584213451054,11.5439275614437,69.1144937836616,0.414539270491499,39.2152595874904,34.7070102256410,4.50824936184948,30.1987608637915
"217910_x_at","TCFL4","6945",0.233,1.38,0.788,2.43,0.287,0.409,1.58,0.947,2.65,"blue",0.263,"blue",0.632644078973981,16.1959392272759,10.0119538847860,6.18398534248989,3.82796854229616,0.388276691992658,67.8408851844371,36.662398672511,31.1784865119261,5.48391216058488
"217913_at","VPS4A","27183",0.865,0.926,0.53,1.62,0.284,0.00246,1.35,0.81,2.24,"grey",0.259,"grey",0.0629838925351858,18.1183192123848,8.60199158362905,9.51632762875573,-0.914336045126674,2.60906489289662,1.55200574372742,0.51077131273012,1.04123443099730,-0.530463118267175
"217919_s_at","MRPL42","28977",0.815,0.987,0.566,1.72,0.283,0.491,1.11,0.668,1.83,"turquoise",0.257,"turquoise",0.0888423912600234,54.2223115647248,33.6979166596999,20.5243949050249,13.173521754675,0.308918507877032,21.6504135392393,12.0495852145236,9.60082832471577,2.44875688980779
"217925_s_at","C6orf106","64771",0.166,1.07,0.61,1.86,0.285,0.548,0.874,0.528,1.45,"turquoise",0.257,"turquoise",0.779891911959945,95.5158140625314,83.8114399203287,11.7043741422027,72.107065778126,0.261219441515631,75.9757829532333,67.2727903459952,8.70299260723812,58.5697977387571
"217933_s_at","LAP3","51056",0.58,0.628,0.359,1.1,0.285,0.313,1.38,0.83,2.3,"grey",0.26,"grey",0.236572006437063,35.2803211882108,14.5971148679934,20.6832063202174,-6.08609145222408,0.504455662453551,13.3662307056425,6.41897442424564,6.94725628139688,-0.528281857151242
"217934_x_at","STUB1","10273",0.0654,1.31,0.748,2.28,0.284,0.839,0.99,0.594,1.65,"turquoise",0.261,"turquoise",1.18442225167573,16.2567502268271,14.0946388708138,2.16211135601324,11.9325275148006,0.0762380391712997,14.7556431883008,11.7325012669071,3.02314192139368,8.70935934551345
"217936_at","ARHGAP5","394",0.0991,0.554,0.311,0.986,0.294,0.859,0.907,0.547,1.5,"grey",0.257,"grey",1.00392634551472,14.0370569622701,5.43595525724529,8.60110170502476,-3.16514644777947,0.0660068361687577,12.0701982303109,2.29516890491955,9.7750293253914,-7.47986042047185
"217938_s_at","KCMF1","56888",0.00658,1.32,0.751,2.31,0.286,0.905,1.02,0.612,1.7,"yellow",0.26,"yellow",2.18177410638604,11.3425438089961,3.98899723275518,7.35354657624088,-3.3645493434857,0.0433514207947967,14.0391901104048,0.0383529658971241,14.0008371445077,-13.9624841786105
"217942_at","MRPS35","60488",0.325,0.784,0.449,1.37,0.285,0.608,0.722,0.434,1.2,"grey",0.259,"grey",0.488116639021126,14.9059081939196,9.02044920130243,5.8854589926172,3.13499020868523,0.216096420727265,0.609014730797247,0.390541219888083,0.218473510909165,0.172067708978918
"217943_s_at","FLJ10350","55700",0.508,1.21,0.693,2.11,0.284,0.54,1.75,1.02,3,"green",0.275,"green",0.294136287716081,15.6791073334019,5.37743991068492,10.3016674227169,-4.92422751203203,0.267606240177031,13.1093774129641,2.5284864797084,10.5808909332557,-8.05240445354732
"217945_at","BTBD1","53339",0.346,1.4,0.799,2.47,0.288,0.82,0.896,0.54,1.49,"turquoise",0.259,"turquoise",0.460923901207223,14.1653749431318,11.2624721199193,2.9029028232125,8.3595692967068,0.0861861476162833,1.44459319862063,1.05829021695091,0.386302981669716,0.671987235281195
"217947_at","CKLFSF6","54918",0.244,1.33,0.755,2.35,0.29,0.537,1.12,0.675,1.86,"blue",0.258,"blue",0.61261017366127,80.3058570160323,47.4057297718138,32.9001272442185,14.5056025275953,0.270025714300444,50.6718081951155,20.9754006793023,29.6964075158132,-8.72100683651088
"217949_s_at","VKORC1","79001",0.094,1.51,0.857,2.65,0.288,0.155,1.11,0.665,1.84,"grey",0.26,"grey",1.02687214640030,36.6893749655971,16.8058075765651,19.883567389032,-3.07775981246692,0.809668301829709,44.645373410542,20.2274294842954,24.4179439262467,-4.19051444195128
"217962_at","NOLA3","55505",0.468,1.52,0.87,2.66,0.286,0.0159,1.98,1.16,3.39,"grey",0.274,"grey",0.329754146925876,28.1347174067673,8.08245213594925,20.0522652708181,-11.9698131348688,1.79860287567955,48.1307388153736,21.1709749642436,26.95976385113,-5.7887888868864
"217963_s_at","NGFRAP1","27018",0.24,1.23,0.703,2.14,0.284,0.35,0.631,0.375,1.06,"turquoise",0.265,"turquoise",0.619788758288394,66.6360420695961,46.4549372783213,20.1811047912748,26.2738324870465,0.455931955649724,57.6487011336993,49.1357511849062,8.51294994879304,40.6228012361132
"217965_s_at","HCNGP","29115",0.238,0.586,0.333,1.03,0.287,0.626,1.24,0.749,2.06,"turquoise",0.258,"turquoise",0.623423042943488,15.9049133406821,9.20783449651852,6.69707884416356,2.51075565235496,0.203425666789570,2.16833687100873,0.564572850074193,1.60376402093454,-1.03919117086035
"217967_s_at","C1orf24","116496",0.539,0.987,0.565,1.73,0.285,0.153,1.74,1,3.01,"grey",0.28,"grey",0.268411234813261,43.1523384753521,23.735221156034,19.4171173193181,4.31810383671596,0.815308569182401,23.417569855615,11.0949156491508,12.3226542064641,-1.22773855731331
"217968_at","TSSC1","7260",0.527,0.903,0.518,1.57,0.284,0.756,1.19,0.72,1.98,"grey",0.258,"grey",0.278189384787453,38.8675532884207,14.6915598500349,24.1759934383858,-9.48443358835083,0.121478204498793,2.33512073962340,0.714947743440154,1.62017299618324,-0.905225252743088
"217969_at","C11orf2","738",0.00557,0.385,0.212,0.699,0.304,0.211,0.57,0.336,0.967,"grey",0.269,"grey",2.25414480482627,13.8120770135943,9.05156442325907,4.76051259033521,4.29105183292386,0.675717544702307,2.70012858788377,1.43572521347621,1.26440337440756,0.171321839068650
"217970_s_at","KIAA1194","57472",0.691,0.739,0.423,1.29,0.284,0.248,0.67,0.392,1.14,"brown",0.273,"brown",0.160521952625802,19.6162341202054,9.32954007854603,10.2866940416594,-0.957153963113388,0.605548319173784,4.72786580754473,0.44746265937595,4.28040314816878,-3.83294048879283
"217972_at","CHCHD3","54927",0.913,1.43,0.815,2.52,0.288,0.22,1.29,0.777,2.13,"grey",0.257,"grey",0.039529222465701,17.5959667184170,12.4637788827034,5.13218783571353,7.3315910469899,0.657577319177794,26.6694272709034,12.4036148730682,14.2658123978353,-1.86219752476711
"217975_at","LOC51186","51186",0.409,1.26,0.717,2.2,0.286,0.127,1.35,0.811,2.25,"turquoise",0.26,"turquoise",0.388276691992658,40.5698080318647,23.2292602168857,17.3405478149789,5.88871240190676,0.896196279044043,10.0684232387494,3.44557013590481,6.6228531028446,-3.17728296693979
"217976_s_at","DNCLI1","51143",0.112,1.78,1.01,3.14,0.29,0.855,0.829,0.501,1.37,"turquoise",0.257,"turquoise",0.950781977329818,50.5361821450282,39.5663821858892,10.9697999591389,28.5965822267503,0.0680338852718274,83.8349521120507,76.5908087884018,7.24414332364888,69.3466654647529
"217977_at","SEPX1","51734",0.121,1.64,0.931,2.9,0.29,0.403,1.03,0.617,1.71,"grey",0.26,"grey",0.91721462968355,15.4483773973822,7.11207886044861,8.33629853693355,-1.22421967648494,0.394694953858890,5.14019146412248,2.40358068498624,2.73661077913623,-0.333030094149994
"217979_at","TM4SF13","27075",0.437,1.37,0.779,2.39,0.286,0.893,1.13,0.666,1.9,"grey",0.268,"grey",0.359518563029578,18.3935675922702,5.74745961773688,12.6461079745333,-6.89864835679645,0.0491485411114536,7.35880164027355,1.35889305947552,5.99990858079803,-4.64101552132251
"217983_s_at","RNASET2","8635",0.62,0.763,0.433,1.34,0.288,0.223,0.903,0.545,1.5,"blue",0.258,"blue",0.207608310501746,35.0703321521464,29.0958502437816,5.97448190836481,23.1213683354167,0.65169513695184,47.5849543395721,39.1342386314079,8.45071570816418,30.6835229232437
"217985_s_at","BAZ1A","11177",0.534,0.853,0.488,1.49,0.285,0.0576,2.01,1.19,3.39,"turquoise",0.267,"turquoise",0.272458742971444,14.4458817410226,9.21586703189495,5.23001470912763,3.98585232276732,1.23957751657679,17.2914264849228,11.739055120055,5.55237136486778,6.18668375518721
"217991_x_at","SSBP3","23648",0.00921,1.8,1.02,3.16,0.288,0.872,0.823,0.497,1.36,"turquoise",0.257,"turquoise",2.03574036980315,52.4048084788298,41.3259240136129,11.0788844652169,30.247039548396,0.0594835150674328,143.244380769263,128.500924698499,14.7434560707638,113.757468627735
"217993_s_at","MAT2B","27430",0.11,1.28,0.731,2.23,0.284,0.073,0.537,0.32,0.903,"turquoise",0.265,"turquoise",0.958607314841775,16.7588663555324,14.4302064120456,2.32865994348688,12.1015464685587,1.13667713987954,12.1966420648002,9.00245200648437,3.19419005831582,5.80826194816855
"217995_at","SQRDL","58472",0.195,0.9,0.516,1.57,0.284,0.416,1.15,0.697,1.91,"blue",0.258,"blue",0.709965388637482,112.500838267319,82.1229872409426,30.377851026376,51.7451362145667,0.380906669373257,70.254117881469,42.6811406633642,27.5729772181048,15.1081634452594
"218005_at","ZNF22","7570",0.145,0.616,0.349,1.09,0.29,0.495,0.734,0.427,1.26,"grey",0.277,"grey",0.838631997765025,12.1776772433086,7.49357819548914,4.68409904781945,2.80947914766969,0.305394801066431,13.0090035277378,7.71168617511435,5.29731735262346,2.41436882249089
"218008_at","FLJ10099","55069",0.725,0.982,0.558,1.73,0.288,0.619,1.19,0.719,1.97,"grey",0.257,"grey",0.139661993429006,92.8659476953876,44.904682156094,47.9612655392935,-3.05658338319952,0.208309350979882,39.2003895118912,20.4383244153946,18.7620650964966,1.67625931889804
"218009_s_at","PRC1","9055",0.00247,2.41,1.32,4.41,0.307,0.0316,1.32,0.793,2.19,"brown",0.259,"brown",2.60730304674033,43.3902497817049,37.9234983616435,5.46675142006141,32.4567469415821,1.50031291738160,31.2200706749869,26.7966275751451,4.4234430998418,22.3731844753033
"218012_at","SE20-4","64061",0.724,1.23,0.703,2.15,0.285,0.547,0.836,0.503,1.39,"turquoise",0.259,"turquoise",0.140261433802853,105.076760161280,92.2758474021351,12.8009127591444,79.4749346429908,0.262012673666569,141.396780198282,123.756058684483,17.6407215137989,106.115337170684
"218013_x_at","DCTN4","51164",0.394,0.859,0.488,1.51,0.289,0.264,0.831,0.498,1.39,"grey",0.261,"grey",0.404503778174426,30.5105105733307,10.7604807779638,19.7500297953669,-8.98954901740307,0.578396073130169,2.68256338427541,1.39272545112891,1.2898379331465,0.102887517982404
"218014_at","PCNT1","79902",0.83,0.943,0.539,1.65,0.285,0.109,1.67,0.998,2.78,"brown",0.262,"brown",0.0809219076239261,46.9809230218092,17.7325265545040,29.2483964673052,-11.5158699128012,0.962573502059376,2.85680381831263,0.213874606251596,2.64292921206104,-2.42905460580944
"218016_s_at","POLR3E","55718",0.264,0.559,0.319,0.98,0.286,0.485,0.9,0.541,1.5,"grey",0.26,"grey",0.578396073130169,10.9027156184029,5.31208407427584,5.59063154412711,-0.278547469851272,0.314258261397736,2.60885081690791,1.21282280548595,1.39602801142196,-0.183205205936006
"218017_s_at","FLJ32731","138050",0.138,1.1,0.628,1.91,0.284,0.048,0.782,0.471,1.3,"blue",0.259,"blue",0.860120913598763,40.6414935499993,21.0386842424892,19.6028093075101,1.43587493497914,1.31875876262441,5.49488924958603,2.76322639354205,2.73166285604398,0.0315635374980641
"218018_at","PDXK","8566",0.643,1.24,0.711,2.16,0.284,0.267,1.53,0.894,2.61,"grey",0.274,"grey",0.191789027075778,25.6131303017123,8.5073697865105,17.1057605152017,-8.59839072869124,0.573488738635425,4.63296581351971,2.48676172536428,2.14620408815543,0.340557637208850
"218019_s_at","C21orf97","60683",0.179,1.28,0.73,2.23,0.285,0.217,0.683,0.407,1.15,"turquoise",0.264,"turquoise",0.747146969020107,92.9318084614098,84.554174488467,8.37763397294289,76.1765405155241,0.66354026615147,66.7365895041997,57.8956480697468,8.84094143445288,49.0547066352939
"218030_at","GIT1","28964",0.305,1.91,1.08,3.36,0.288,0.559,0.78,0.466,1.31,"turquoise",0.263,"turquoise",0.515700160653214,88.3457053809204,67.2035543458305,21.1421510350899,46.0614033107406,0.252588192113577,61.4382081525433,43.9354664384229,17.5027417141204,26.4327247243026
"218032_at","SNN","8303",0.83,1.2,0.689,2.1,0.285,0.548,0.938,0.564,1.56,"grey",0.26,"grey",0.0809219076239261,26.4594029495993,8.43792618947178,18.0214767601275,-9.58355057065573,0.261219441515631,18.8815692541685,3.9761784732423,14.9053907809262,-10.9292123076839
"218035_s_at","FLJ20273","54502",0.906,0.728,0.416,1.27,0.285,0.913,1.22,0.736,2.02,"blue",0.258,"blue",0.0428718023231869,134.076307518977,94.5503296535189,39.5259778654583,55.0243517880605,0.039529222465701,70.0670167190969,51.8612827266032,18.2057339924936,33.6555487341096
"218037_at","C2orf17","79137",0.577,0.703,0.397,1.24,0.291,0.503,0.979,0.59,1.62,"turquoise",0.258,"turquoise",0.238824186844269,66.1743734003113,51.8783516313218,14.2960217689895,37.5823298623324,0.298432014944073,18.3488626907460,16.7788760951738,1.56998659557227,15.2088894996015
"218039_at","NUSAP1","51203",0.0188,1.84,1.04,3.27,0.293,0.00344,1.78,1.06,2.99,"brown",0.264,"brown",1.72584215073632,43.8418024291859,35.1811282698492,8.6606741593367,26.5204541105125,2.46344155742847,29.983504034982,24.0167716470778,5.96673238790422,18.0500392591735
"218042_at","COPS4","51138",0.506,1.13,0.648,1.97,0.284,0.793,0.818,0.486,1.38,"turquoise",0.266,"turquoise",0.295849483160201,30.4216427525215,23.2220560596394,7.19958669288213,16.0224693667573,0.100726812682396,1.16565019244289,0.62137733464763,0.544272857795257,0.0771044768523725
"218051_s_at","FLJ12442","64943",0.00744,1.74,0.984,3.08,0.292,0.284,1.4,0.845,2.33,"brown",0.259,"brown",2.12842706445412,21.744516976957,11.4692965882586,10.2752203886984,1.19407619956023,0.546681659952962,7.01502778295722,2.96775932491457,4.04726845804266,-1.07950913312809
"218052_s_at","ATP13A","57130",0.895,1.05,0.599,1.82,0.284,0.589,1.02,0.618,1.7,"turquoise",0.257,"turquoise",0.048176964684088,25.6379181410085,18.5289561888928,7.10896195211566,11.4199942367771,0.229884705212898,12.7907071288333,4.30393910229979,8.48676802653353,-4.18282892423374
"218064_s_at","AKAP8L","26993",0.367,0.503,0.283,0.893,0.293,0.415,0.973,0.588,1.61,"grey",0.257,"grey",0.435333935747911,20.5107488517745,7.35859627661176,13.1521525751628,-5.79355629855102,0.381951903287907,2.05600633132409,1.10146391192365,0.954542419400445,0.146921492523200
"218066_at","SLC12A7","10723",0.537,1.05,0.598,1.84,0.286,0.114,1.58,0.936,2.65,"grey",0.266,"grey",0.270025714300444,68.4713964324541,26.6147367747510,41.8566596577031,-15.2419228829521,0.943095148663527,24.5296323428758,12.1845724504966,12.3450598923793,-0.160487441882726
"218071_s_at","MKRN2","23609",0.184,1.49,0.84,2.63,0.292,0.655,1.17,0.709,1.94,"turquoise",0.257,"turquoise",0.735182176990463,57.6519261380023,42.7875448593142,14.8643812786881,27.9231635806261,0.183758700008217,7.96965330666398,6.45920618044982,1.51044712621417,4.94875905423565
"218079_s_at","ZNF403","79893",0.358,1.05,0.598,1.83,0.285,0.505,1.71,1,2.91,"turquoise",0.272,"turquoise",0.446116973356126,24.6476004130309,21.5070965950912,3.14050381793968,18.3665927771516,0.296708621881339,3.78119642525749,2.48723762762564,1.29395879763185,1.19327882999379
